49-0994   -45.46989   -3.8438  -2.83197         7
49-1003   -47.27094   -4.0649  -2.84618         7
49-1014   -49.26825  -3.48467  -3.00693         7
49-1038   -54.49006   2.78219  -3.52104         7
49-1065   -56.97032    8.5283  -2.69189         3
49-1093   -57.31091   -0.4139   1.77681         3
49-1112   -54.68357  -10.32001   4.56332         7
49-1120   -53.68422  -12.0257   5.21648         7
49-1142   -52.71275  -11.81113   5.15514         7
49-1150   -53.26803  -10.4628   4.42233         7
49-1163   -56.72568  -6.86381   2.81938         3
49-1174   -61.08987  -3.50433   0.90164         3
49-1196   -65.62672   1.01453  -5.32349         3
49-1205   -66.75235   3.22759  -8.06793         3
49-1217   -68.56009   6.00726  -11.43236         3
49-1226   -70.27474   7.79641  -13.76994         3
49-1235   -72.72398   9.18761  -15.33354         3
49-1248   -76.90719   9.28733  -15.21957         3
49-1258   -78.73978   6.74564  -13.23102         3
49-1269   -79.48563   3.99297  -10.79747         3
49-1280   -79.39414   3.34881  -8.78328         3
49-1288   -78.57066   3.78593  -7.64871         3
49-1299   -76.72245   2.92071  -5.59946         3
49-1310   -77.24316   0.73929  -2.70659         3
49-1319   -81.01209   0.37123  -0.32397         3
49-1330   -88.86629   3.08079   2.08484        11
49-1340   -94.68231   6.86176   3.61397        11
49-1351   -95.54805  10.03481   4.86081        11
49-1363   -91.76516  11.81887   6.54201        11
49-1372   -88.24174  12.81954   8.05052        11
49-1382   -84.82454  12.01724   9.96397        11
49-1394   -83.06617   6.49681  12.60883         3
49-1402   -83.13086   2.07109  13.95038         3
49-1415   -85.11491  -1.01291  15.09996         3
49-1424   -87.60092   0.04013  15.96118         3
49-1436   -87.02775   1.62148  17.85226         3
49-1446   -82.23725    1.8548  19.42853         3
49-1456   -78.41273   3.36682  19.74808         3
49-1464   -77.91965   5.75615   19.1523         3
49-1483   -83.08962   9.29196  16.27835         3
49-1509   -84.74488   9.34283   9.82655         3
49-1531   -90.64494  19.55983   2.47182        11
49-1550   -97.03291  28.24469  -4.22444        11
49-1578   -100.32332  34.85119  -11.54318        11
49-1585   -100.09373  35.68354  -11.89781        11
49-1593   -100.99164  36.74563  -11.72272        11
49-1607   -101.64336  36.04995  -12.06108        11
49-1614   -101.59161  34.52611  -12.30153        11
49-1637   -103.02338  32.31666  -10.29231        11
49-1667   -96.41031  20.38109  -0.24097        11
49-1679   -95.19662  15.88706   2.94443        11
49-1690   -99.4682  18.36426   3.55394        11
49-1700   -106.19967  23.79801   2.38765        11
49-1710   -109.1882  26.50077   0.90057        11
49-1720   -107.77185  25.96448  -0.09492        11
49-1729   -104.87531  25.01565  -0.59224        11
49-1750   -101.99146  23.54189    2.1721        11
49-1764   -102.99637  17.27862   6.43245        11
49-1772   -102.64167  12.94184   8.74194        11
49-1783   -102.53397   10.2545  10.75807        11
49-1793   -102.08022  10.23386  11.42201        11
49-1802   -100.98471  10.66812  10.91345        11
49-1813   -100.01846  10.30742   9.36249        11
49-1824   -101.0521   8.97399   7.88422        11
49-1834   -104.1674   8.39656   6.78282        11
49-1857   -110.16863    4.7455   6.46143        11
49-1865   -110.23675   3.27211   6.64337        11
49-1876   -109.02325   2.41741   6.65517        11
49-1877   -108.81179   2.36325    6.6644        11
49-1886   -106.5718   2.06354   6.59218        11
49-1895   -103.31811   1.08873   6.41911        11
49-1907   -98.69702  -1.27737   5.64983         6
49-1917   -96.75912  -3.11463   3.87012         6
49-1918   -96.64276  -3.29421   3.64647         6
49-1927   -96.59744  -4.37184   1.11217         6
49-1939   -99.07719  -3.35424   -3.6259         6
49-1949   -102.39497   1.20879  -8.78255        11
49-1957   -105.05499   6.74368  -13.30128        11
49-1970   -106.76531  14.29054  -19.33279        11
49-1978   -107.23129  17.16777  -21.77498        11
49-1990   -107.02482  18.90756  -23.47076        11
50-0011     1.4032   0.30357  -3.51785         8
50-0023    0.91975   2.28024  -4.03995        10
50-0031    0.49347    3.2052  -4.40727        10
50-0050    -0.0038   4.08574  -5.25969        10
50-0072    1.12831   1.34977  -4.32764        10
50-0088    2.44601   0.25311  -3.86215         8
50-0094    2.80101   0.50101  -3.68391         8
50-0105    3.07668   0.92487   -3.0481         8
50-0116    2.96686   1.19598  -1.99892         8
50-0126    2.43623   1.42282  -1.39087         8
50-0138    1.75592   0.85668  -0.93501         8
50-0146    1.69617  -0.59068  -0.67212         8
50-0159    2.88101  -4.41917   0.23289         8
50-0167    3.85243  -6.84351   0.72241         8
50-0181    4.71062  -9.55582   0.98605         8
50-0187    4.43848  -9.58453   1.04903         8
50-0209   -2.01088  -3.40655  -0.97374         8
50-0224   -6.79488   2.62002  -4.32222        10
50-0231   -8.83217   5.10079  -5.56866        10
50-0254   -12.22176   8.20336  -6.69839        10
50-0271   -13.08659   7.31271  -6.99065        10
50-0282   -12.1228   5.88965  -6.94051        10
50-0291   -9.64357   2.87146  -5.77864        10
50-0309   -2.90881  -6.49295  -0.62375         8
50-0330    4.19998  -17.00619   5.33435         8
50-0344    5.09109  -16.77575   4.93826         8
50-0353    4.56454  -13.8676    3.4668         8
50-0363    3.61734  -9.11124   1.11664         8
50-0374    3.51083  -3.85598  -1.75429         8
50-0384    4.37485  -0.79396  -3.48503         8
50-0394    5.14275   0.51091  -4.32065         8
50-0406    5.41281   1.12957  -4.27524         8
50-0417    4.79205   1.81823  -4.30136         8
50-0426    4.15596   2.29907  -4.75771         8
50-0438    3.21701   3.59647  -6.28877        10
50-0448    3.12238    5.1097  -7.87044        10
50-0460    4.77203   4.85774  -8.66107        10
50-0469     6.2814   3.58411  -7.73627         9
50-0481      7.662   2.40832  -6.06569         9
50-0490    7.85182   2.11508    -4.847         8
50-0512    6.55432   3.60319  -2.07336         9
50-0526    7.15187    3.2887  -0.04111         8
50-0533    8.02911   2.27003   1.02397         8
50-0542     9.1702  -0.19557   2.24461         8
50-0554    9.60042  -3.90585   3.66716         8
50-0561    8.59656  -5.20656   4.23946         8
50-0587   -0.62564  -2.10186   3.72389         8
50-0594   -3.62175   1.25467   3.39326        10
50-0604   -6.51408   6.21531   2.90994        10
50-0614   -7.99352  10.39418   2.62262        10
50-0624   -9.04308  14.22778    1.6778        10
50-0634   -10.03751  16.51051   0.92679        10
50-0643   -10.18401  16.71191   0.33949        10
50-0658   -10.21582  15.49651   0.38417        10
50-0665   -10.08656  15.07291   1.18306        10
50-0678   -8.62744  12.93269   4.07982        10
50-0687   -5.59204   8.96283   6.90666        10
50-0695   -2.50441   4.89336   9.87241        10
50-0707    2.26906  -0.91111  14.40718         8
50-0730    6.85664  -8.82295   17.9847         8
50-0751    4.07669  -7.52255  15.72176         8
50-0759    3.15602  -4.43157  12.42024         8
50-0766    2.36337  -0.83605   9.35648         8
50-0777    0.76816   5.30253   5.44444        10
50-0785   -1.01396   9.62964   3.46124        10
50-0796   -3.23932  14.07288   1.43256        10
50-0806   -5.26765  16.76902  -0.60866        10
50-0807    -5.4523  16.95684  -0.82234        10
50-0833   -10.97237  14.49335  -2.84671        10
50-0854   -12.28458   6.18632  -3.50874        10
50-0878   -11.22412   7.38204  -4.76514        10
50-0892   -11.19576   13.3659  -5.59343        10
50-0917   -8.34752  15.33236  -3.25151        10
50-0937    -2.0999   5.04483   2.66331        10
50-0961    2.51003  -7.60094   7.82649         8
50-0984    0.55746  -9.45086  10.43329         8
50-1008   -0.18178  -7.78944  13.47499         8
50-1027    0.87932  -7.08227  10.34857         8
50-1050   -1.84047  -6.34266   1.79045         8
50-1072   -6.25955  -4.40392  -5.34262         1
50-1100   -10.86069   4.39419  -9.79445        10
50-1122   -14.3468   8.20816  -12.71227        10
50-1132   -15.67076   7.11895  -14.4223        10
50-1152   -15.42525  -1.79702  -16.92281         1
50-1178   -12.38164  -6.58016  -17.59717         1
50-1192   -9.83296  -3.56073  -15.82085         1
50-1201   -9.53719  -0.62705  -15.16096        10
50-1212   -9.47725   2.25275  -14.11478        10
50-1223   -8.17177   0.74064  -12.0939        10
50-1244   -5.65619  -11.14926  -7.56757         1
50-1255   -3.86922  -18.01398  -6.43773         1
50-1264   -2.19035  -20.90502  -6.84296         1
50-1274   -1.88055  -19.92782  -7.69998         1
50-1285   -3.90846  -15.08534  -8.66562         1
50-1296    -7.2802  -7.72019  -9.57294         1
50-1307   -10.57948  -0.50674  -9.71112        10
50-1316   -12.23894   1.48365  -8.29172        10
50-1327   -13.06525  -1.93715  -5.22928         1
50-1336   -13.28882  -8.09235  -2.44145         1
50-1344   -12.82341  -14.51052  -0.21867         1
50-1356   -12.34059  -22.23663   1.91815         1
50-1366   -12.93202  -24.72028   2.71355         1
50-1377   -14.23886  -24.25338   3.02545         1
50-1385   -15.44144  -20.82051   1.70982         1
50-1399   -17.89345  -11.40543  -3.29907         1
50-1406   -18.63747  -7.89566  -5.29128         1
50-1419    -19.217  -5.46931    -7.284         1
50-1428   -18.30052  -7.26199  -7.65814         1
50-1439   -16.30286  -11.79328  -7.61407         1
50-1449   -14.81186  -15.71402   -7.7066         1
50-1459   -14.09593  -18.14273  -8.53772         1
50-1469   -13.26604  -17.58099  -10.41299         1
50-1481   -11.52873  -15.31906   -12.815         1
50-1491   -10.84444  -13.47444  -13.75247         1
50-1502   -11.44405  -12.23676  -13.98416         1
50-1512   -12.06689  -13.76611  -13.07182         1
50-1522   -12.3293  -17.35191  -11.53389         1
50-1533   -12.2475  -20.82292  -9.81975         1
50-1543   -12.36986  -21.91473  -9.09825         1
50-1556   -12.41956  -19.94526  -9.55794         1
50-1564   -11.92177  -17.9469  -10.28813         1
50-1576   -12.20801  -15.96293  -11.08232         1
50-1584   -14.0251  -15.55957  -11.44351         1
50-1593   -17.6338  -15.65588  -11.53535         1
50-1603   -23.62061  -15.6561  -11.32002         1
50-1612   -28.89502  -15.31788  -10.80594         1
50-1619   -31.73662  -14.54549  -10.29588         7
50-1639   -37.32401  -6.97257   -8.8755         7
50-1645   -37.7462  -4.55739  -8.52924         7
50-1655   -36.56308  -3.13748  -7.55042         7
50-1666   -35.26848  -5.11427  -5.87642         7
50-1667   -35.22366  -5.42525  -5.72057         7
50-1673   -35.35674  -7.61091  -4.82332         7
50-1688   -37.73904  -12.97975  -3.65717         7
50-1694   -38.45625  -13.35371  -3.74783         7
50-1702   -38.58281  -12.2481  -4.05946         7
50-1709   -38.96194  -10.12175  -4.44382         7
50-1717   -40.4422  -6.42914  -4.96228         7
50-1729   -44.76241  -0.05772  -5.35344         7
50-1737   -47.35661   2.48794  -4.83026         7
50-1746   -48.9707   1.70819  -3.38068         7
50-1758   -48.47437  -4.85278  -0.39366         7
50-1770   -46.58794  -12.55358   2.50076         7
50-1781   -44.3573  -16.32666   3.38969         7
50-1791   -41.72917  -17.13622   2.34198         7
50-1800   -39.74405  -16.52756   0.32462         7
50-1812   -39.57347  -13.4406  -3.53113         7
50-1822   -41.87595  -8.58152  -7.23813         7
50-1834   -47.08748  -3.61574  -10.8611         7
50-1844   -52.87386  -1.55596  -13.44202         7
50-1854   -59.70189   1.16405  -16.72803         3
50-1864   -65.52863   5.40621  -20.04141         3
50-1876   -69.4382   9.79272  -22.58047         3
50-1887   -71.12208  12.26247  -24.26715         3
50-1897   -72.42966  13.80644  -25.87674         3
50-1908   -71.85026   12.6112  -24.76093         3
50-1918   -70.04416   9.33712  -20.31274         3
50-1927   -68.46703   6.09843  -15.17732         3
50-1938   -68.04904   2.33771  -9.15067         3
50-1953   -67.87042   -3.5283  -0.59697         3
50-1960   -67.27967   -5.7045   2.69598         3
50-1967   -67.12735  -6.71575   4.94585         3
50-1968   -67.15886  -6.81624    5.2061         3
50-1980   -68.71112  -8.11432   8.03754         3
50-1989   -70.68331  -9.44743   9.98207         3
51-0014    0.05016   2.23846   7.14417         8
51-0033    1.53111   4.26285   8.34123         8
51-0050    2.13318   8.80677   7.90042         9
51-0072    1.41127  10.31507   6.45221        10
51-0098     3.2661   4.65579   4.01518         8
51-0127    2.71317   5.05626   1.40071        10
51-0151   -2.50806  12.09317  -0.14014        10
51-0170   -4.46063  12.02091   1.37779        10
51-0191   -1.44928   3.86481   3.25816        10
51-0212    3.07971   -3.3739   5.07326         8
51-0235    6.96216  -3.45142   7.13438         8
51-0243    7.66513  -2.63519   8.00922         8
51-0252    7.53134  -2.04767   9.09299         8
51-0277    2.97557   -0.9864  10.61334         8
51-0290    0.10162  -1.08796  10.61952         8
51-0316   -1.82933  -3.79585  10.38246         8
51-0331   -3.01807  -2.47937   9.32762         8
51-0342   -4.20349   0.66038   8.22258         8
51-0350   -4.92322   3.98754   7.21028        10
51-0375   -2.62912   8.30604   5.91054        10
51-0385    0.44666   4.15819   6.79251         8
51-0411    6.02672  -11.27826   7.23282         8
51-0432    3.81421  -11.94534   2.76479         8
51-0466    -3.6002   5.48315  -1.89716        10
51-0491   -7.67934   7.36742  -5.81168        10
51-0518   -15.18925   4.79251  -11.35353        10
51-0546   -13.77026   9.00959  -11.45377        10
51-0564   -10.14861  11.74309  -7.80035        10
51-0585   -5.68893    5.8613  -2.06361        10
51-0606    1.86586  -11.11427   4.69189         8
51-0629   14.11147  -27.50278   9.31078         8
51-0637   16.20808  -28.61662  10.61597         8
51-0659   13.79797  -21.18093  12.34793         8
51-0689    7.82115   0.26323   2.75525         8
51-0700    5.52826   2.52638   0.11006         8
51-0722    -1.3195   0.87538  -6.66006        10
51-0741   -7.30487   0.37141  -9.76736        10
51-0774   -6.94026  11.22299  -8.19611        10
51-0786   -2.57193   8.18839  -4.22578        10
51-0801    3.93921  -0.39257  -0.42661         8
51-0821    9.39845  -13.01503   4.19804         8
51-0853   16.63847  -18.84744   11.3102         8
51-0879   18.25906  -14.24346  10.00107         8
51-0905    7.52586  -8.01699   1.68192         8
51-0914    4.58432  -5.31012  -2.62271         8
51-0939    0.71101   3.83579  -12.06265        10
51-0960   -4.07735  12.82114  -14.81639        10
51-0979   -9.12189  19.11908  -14.14778        10
51-1001   -5.14101  18.44694  -12.73563        10
51-1024    6.88991   2.59445  -4.64389         8
51-1030    9.60246   -2.3067  -1.39647         8
51-1039   12.82985  -9.17036   3.32716         8
51-1053   16.10876  -14.59721   8.27141         8
51-1082   16.86086   -6.8381  15.71112         8
51-1094   17.74203  -7.44728  18.92628         8
51-1102   18.43063  -10.12797  20.18042         8
51-1124   16.88306  -18.89624  20.09946         8
51-1137   14.09793  -19.95673  16.76213         8
51-1145   12.54111  -17.66733  14.22345         8
51-1146    12.3595  -17.29082  13.94589         8
51-1167    8.30724  -5.97249  10.70366         8
51-1187    1.45537   6.42915    6.5032        10
51-1200   -3.84856   9.67889   3.20279        10
51-1207   -6.67143   9.76257   0.90005        10
51-1222   -10.48549   7.26473  -5.60539        10
51-1230   -9.94112   5.84956  -8.84647        10
51-1240   -7.88428   5.39946  -12.22279        10
51-1262   -3.33151  13.19074  -15.3548        10
51-1271   -2.21216  17.12364  -15.73488        10
51-1283   -1.13135  21.04962  -15.81627        10
51-1293    0.22432  21.22414  -14.94107        10
51-1304    3.63132  16.33563  -12.35742        10
51-1313    7.63248    9.8585   -9.5974         9
51-1325   12.67754  -1.95297  -5.36676         8
51-1334   15.73798  -11.74133  -1.94774         8
51-1346   16.56192  -21.36911   2.23782         8
51-1353   14.86659  -23.50418   3.94531         8
51-1361   13.30806  -21.78764   3.60059         8
51-1373   11.02406  -11.6049   -0.2039         8
51-1383    8.57471   0.95486  -4.62544         8
51-1394    5.12614  12.86873  -7.43698        10
51-1403    2.95924  18.94069  -8.76476        10
51-1415    2.09644  21.56945  -11.02345        10
51-1424    2.80295  19.26082  -12.56079        10
51-1436    4.00217  12.22183  -12.75131        10
51-1445    4.12254   6.17678  -11.29442        10
51-1458    3.04918   0.45501  -8.52901        10
51-1467    2.12503    -0.789  -5.95975         8
51-1478    1.84818  -0.07282  -1.12744         8
51-1487    2.37703   1.46752   3.36739         8
51-1501    5.40588   1.20939   9.23526         8
51-1510    7.89085  -1.33803  11.78487         8
51-1521   10.10265  -6.46533  12.96156         8
51-1532   11.39767  -12.28527  12.43593         8
51-1543   12.19615  -16.06759   11.1427         8
51-1553   12.35802  -15.87819   9.43138         8
51-1564   11.52867  -10.7383   7.13339         8
51-1574   11.11087  -3.53009   5.24094         8
51-1585   11.38702   6.19067   3.21208         9
51-1593   11.73021  14.03858   1.51515         9
51-1607   10.42093  24.67327  -2.13666         9
51-1616    9.81595  25.61803  -3.56436         9
51-1628   10.52357  18.92892  -2.73152         9
51-1638   11.68158   9.69611  -1.00992         9
51-1649   12.96553   0.22256   0.41953         8
51-1659   13.54225  -5.08856   1.21475         8
51-1671   12.68001  -6.99681   1.47975         8
51-1680   10.32712  -4.31796   1.00107         8
51-1692    5.54613   4.10248  -0.10524         8
51-1701    2.18626  10.54795  -0.89105        10
51-1713   -0.46028  16.32383  -1.76701        10
51-1724   -0.65858  16.65315   -2.2847        10
51-1734    0.36966  12.26779  -2.15933        10
51-1742    1.26678   7.14371  -2.00563        10
51-1756     1.9164   -2.3521  -1.21341         8
51-1765    1.78587  -6.73322   0.29561         8
51-1776    1.58821   -8.4774    2.3243         8
51-1786    1.94292  -7.93927   3.74576         8
51-1797    3.16862  -5.66615   4.91151         8
51-1806    5.08212  -3.16982   5.21825         8
51-1818    8.75812  -1.10065   4.52382         8
51-1828   12.34262  -1.47041    3.5089         8
51-1840   17.13016  -4.35622   2.40207         8
51-1848   19.80168  -6.51858   1.65877         8
51-1858   21.96844   -9.0801   0.92491         8
51-1871   24.33664  -12.30812   0.28296         8
51-1880   26.01445  -13.81004   0.22768         8
51-1892   26.82458  -12.90764   0.29919         8
51-1901    25.9948  -10.02761  -0.33998         8
51-1912   24.41302  -6.91014  -1.78181         8
51-1922   22.93872  -5.78841   -3.5367         8
51-1933   20.46329  -4.86452  -6.54305         8
51-1945    17.3943  -3.88186  -10.16539         8
51-1954   15.36639  -2.59887  -12.70793         8
51-1966   13.30048   0.78853  -15.88606         9
51-1974   12.11546     3.922  -17.10139         9
51-1989    9.96529   8.50655  -14.9016         9
51-1996    9.13788    9.0841  -12.64305         9
52-0012    4.91943  16.41785  12.93633         9
52-0033    7.46477  12.10534  13.22467         9
52-0052      8.548   8.48197  13.46613         9
52-0071    9.19591   3.24017  14.59528         8
52-0092   11.56049  -2.50563   14.5293         8
52-0115    13.1449  -4.07875  11.70564         8
52-0134    9.83701  -3.55779   6.58595         8
52-0150     6.9523  -4.61851   0.93521         8
52-0169    4.51996  -2.30919  -6.36696         8
52-0198    0.23538  12.41894  -17.48021        10
52-0222   -1.45834  17.35167  -25.47952        10
52-0233   -1.59554  12.68149  -23.3102        10
52-0242   -0.82796   9.03839  -21.00713        10
52-0255     1.1158   4.29426  -17.53011        10
52-0285     2.4584  -4.67605  -9.79845         8
52-0300    3.32587  -12.50812  -3.94733         8
52-0311    4.78625  -18.01649   0.63576         8
52-0323     6.4859  -20.64456   3.11461         8
52-0335    7.23375  -19.01913   2.11456         8
52-0344    6.91513  -16.82368   0.07408         8
52-0352    5.90678  -15.37278  -1.80409         8
52-0364    3.67644  -15.14046  -3.88033         8
52-0381    0.87064  -19.04947  -4.78128         8
52-0406   -5.12535  -14.13935  -7.80627         1
52-0426   -13.22092   0.75303  -13.42624        10
52-0449   -17.49022   2.66581  -15.60298        10
52-0462   -17.21375  -5.54901  -13.66037         1
52-0463   -17.1335  -6.27259  -13.44878         1
52-0468   -16.64014  -9.62657  -12.32761         1
52-0478   -15.89207  -13.07456  -10.80228         1
52-0489   -17.10269  -11.21149  -10.54733         1
52-0497   -18.87048  -7.60291  -11.05325         1
52-0506   -20.83008  -2.88662  -11.82358         1
52-0528   -23.6339   2.97159   -9.1468         7
52-0549   -21.74504  -5.77362  -2.75024         1
52-0559   -19.48643  -11.74337   0.19081         1
52-0570   -18.57944  -15.80445   1.73811         1
52-0578   -18.82613  -17.70979   1.86502         1
52-0587   -19.27522  -19.55622   1.59966         1
52-0596   -19.44818  -21.78239   1.57367         1
52-0597   -19.42491  -22.05331   1.60201         1
52-0604   -19.0265  -23.83565   1.93456         1
52-0627   -15.14702  -27.02118   4.61232         1
52-0639   -12.96536  -28.00934   5.67958         1
52-0651   -13.4886  -27.51842   4.95796         1
52-0658   -14.68867  -26.99774   3.58879         1
52-0669   -16.79652  -25.84992  -0.04259         1
52-0684   -19.73633  -24.14869  -4.55922         1
52-0712   -23.18153  -16.92219  -9.55208         1
52-0732   -30.00998   -5.0487  -15.52229         7
52-0748   -38.50664   5.00363   -20.591         7
52-0757   -41.7793   7.09138  -22.1169         7
52-0769   -43.41914   5.39418  -21.22639         7
52-0778   -42.77174   1.49328  -18.66637         7
52-0790   -39.76231  -5.97139  -14.70287         7
52-0812   -36.63049  -15.36029  -9.20801         7
52-0832   -42.36473  -12.78473  -6.43274         7
52-0856   -46.00508  -5.96011  -3.91388         7
52-0876   -47.24295   2.70946   -3.7494         7
52-0901   -54.68772  13.88797  -4.49304         3
52-0912   -56.64322  13.98733  -3.16992         3
52-0921   -55.29397  10.47138  -0.87578         3
52-0943   -50.65143   1.59483   7.57596         7
52-0954   -50.9903  -2.17782  10.93744         7
52-0965   -52.91481  -4.67379  12.25287         7
52-0985   -60.0203  -2.21793   10.2473         3
52-0998   -65.54326   3.51761   6.99481         3
52-1007   -66.79959   6.79857   4.77762         3
52-1015   -66.44419   8.31627   2.98291         3
52-1027   -67.8453   8.91478   0.73616         3
52-1049   -82.02794   13.6991  -3.68745         3
52-1070   -86.71901  16.57904  -6.57303        11
52-1097   -71.04784   9.72969   -6.0582         3
52-1118   -64.12326  -0.57045  -2.31735         3
52-1134   -68.45866  -2.76071  -0.99936         3
52-1140   -71.44427  -0.95039  -0.84592         3
52-1162   -77.14037   4.66701  -0.47769         3
52-1168   -76.32727   4.64415  -0.30635         3
52-1177   -75.16575   5.32357  -0.47543         3
52-1184   -74.79465   6.28075  -0.94243         3
52-1196   -75.51143    5.8517   -1.4481         3
52-1203   -76.53258   4.50605  -1.63931         3
52-1230   -83.44924   3.43245    -1.118         3
52-1239   -84.08652   4.05762   0.66293         3
52-1250   -82.68188   3.28793   4.07756         3
52-1259   -81.37504   1.91227   7.18738         3
52-1270   -80.48021   0.11186  10.74077         3
52-1281   -80.22218  -2.53949  13.31357         3
52-1293   -80.40192  -4.87646  13.45898         3
52-1303   -81.83529  -4.39006  11.17389         3
52-1314   -84.54812  -1.22688   7.10954         3
52-1322   -86.19698   1.09997   4.10065         3
52-1336   -87.48501   2.70308    1.1311         3
52-1347   -89.17074   3.74492   1.22993        11
52-1356   -91.75932   5.98212   2.49146        11
52-1365   -94.43312   9.05378   4.16953        11
52-1374   -95.54216  12.26338   5.32219        11
52-1386   -95.68996  16.61017   5.21396        11
52-1409   -103.77225  25.93949   0.27901        11
52-1419   -108.14938  25.64732  -1.12289        11
52-1428   -109.1661   21.9309  -1.09355        11
52-1452   -99.94231   5.46989   6.19481        11
52-1471   -90.73357  -3.76095  15.78297         6
52-1482   -88.83102  -8.48173  19.81294         6
52-1491   -89.23986  -11.00893   21.7252         6
52-1505   -93.52838  -7.98893  21.46323         6
52-1514   -95.79279  -3.83139  19.98228         6
52-1525   -95.61107   0.00516  17.43645         6
52-1534   -95.49225   3.37411  14.41296        11
52-1545   -97.93243  11.38646   9.02803        11
52-1555   -103.10453  21.09384   3.51729        11
52-1568   -112.00185  30.26893  -2.03743        11
52-1576   -116.24606  32.50586  -3.99916        11
52-1588   -117.52576   31.1465  -4.82524        11
52-1597   -115.1321  27.46709  -4.30817        11
52-1619   -100.10283  12.20358   1.27858        11
52-1631   -92.01054   6.21075   4.21283        11
52-1632   -91.58118   5.97211   4.39317        11
52-1642   -88.98089   5.31217   5.86794        11
52-1651   -89.89054   7.55869   6.12582        11
52-1664   -94.01245  12.84229   5.43608        11
52-1686   -98.62775  17.25057   2.13461        11
52-1694   -99.11197  15.90181   0.61702        11
52-1714   -97.80021  10.29796     -1.86        11
52-1732   -94.15731   7.62011  -1.84875        11
52-1739   -93.85115   7.90927   -1.6868        11
52-1749   -93.9393   8.64364  -1.07666        11
52-1761   -94.92882  10.96233  -0.36143        11
52-1771   -94.34997  11.97328   0.24016        11
52-1783   -93.73406  11.41884  -0.33252        11
52-1792   -92.78043   9.29193  -1.32542        11
52-1801   -91.02099   5.99744  -1.85532        11
52-1812   -87.91135   2.71344  -1.96683        11
52-1822   -85.47018   1.10946  -1.12048         3
52-1834   -84.29632  -0.76083   1.65317         3
52-1844   -83.30374  -3.76885   5.32715         3
52-1855   -81.2327  -7.27922   9.63316         3
52-1866    -80.606  -9.47807  12.96747         6
52-1874   -81.5638  -10.39769   14.4894         6
52-1885   -82.91498  -11.71712  15.29663         6
52-1899   -80.85885  -13.36172  13.28508         6
52-1907   -79.52312  -14.04371  10.91603         6
52-1921   -81.93839  -12.49939   6.47835         6
52-1930   -86.48389  -9.51326   4.00639         6
52-1952   -93.51219  -3.95146   2.03847         6
52-1953   -93.35644  -3.98009   2.11247         6
52-1963   -90.06886  -5.07602   3.28476         6
52-1973   -86.50756  -5.28867   4.49498         6
52-1986   -83.93419  -1.35244   3.60553         3
52-1998   -83.80235    1.8818   0.50049         3
52-1999   -83.85947   1.95969    0.1915         3
53-0011     5.7748  -9.36459   2.69058         8
53-0032   12.76126  -19.11467   6.47653         8
53-0065   15.19839  -18.56548   6.03445         8
53-0074   15.76164  -15.83592   3.57127         8
53-0096   13.30655  -8.30157  -3.75124         8
53-0119    5.12198  -0.96868  -11.83731         8
53-0136   -0.72557   4.60888  -17.68581        10
53-0144   -2.28709   5.94343  -18.75331        10
53-0166    -3.3535   8.68481  -19.18597        10
53-0185   -1.18752   6.52882  -16.00758        10
53-0205    1.38541   2.03779  -13.35046        10
53-0228    4.56113  -8.89504  -5.77264         8
53-0244    5.68219  -12.73907  -0.59129         8
53-0269    5.15192  -13.10723   5.11139         8
53-0286    4.10458  -13.10455   7.50412         8
53-0314    4.20027  -20.51994  10.19945         8
53-0326    2.99924  -21.6706   9.65073         8
53-0345    0.10815  -17.43631   7.06619         8
53-0369   -3.88962  -2.87313   0.18703         1
53-0400   -9.15881   4.81939  -6.11505        10
53-0423   -13.88792   4.54099  -9.71379        10
53-0449   -14.10858    2.1546  -9.91301        10
53-0463   -11.98044   2.25268  -8.03874        10
53-0483   -7.06557   0.27702  -3.09157        10
53-0494   -4.76439  -2.00847  -0.86217         1
53-0504   -3.04161  -5.63884   1.14226         8
53-0525    0.55374  -15.99725   5.62126         8
53-0548    1.99841  -23.52694   9.75311         8
53-0558    1.59352  -24.18701  10.94334         8
53-0579   -1.47757  -17.81492   8.07176         8
53-0601    -6.8056  -7.63659   0.74646         1
53-0609   -8.86035  -4.51962  -2.28442         1
53-0630   -12.1899   -0.3612  -7.15543        10
53-0641   -13.01701  -0.26477  -8.26927        10
53-0642   -13.08189  -0.30586  -8.33504        10
53-0650   -13.82916  -0.40317  -8.70349        10
53-0660   -15.49893   0.53578  -8.98053        10
53-0661   -15.70755   0.67207   -8.9967        10
53-0674   -18.74411   2.49185  -9.03424        10
53-0682   -19.88586   3.10162  -8.70738        10
53-0704   -19.22267   2.07494  -7.47168        10
53-0713   -18.84639   2.05098  -7.61067        10
53-0725   -18.14206   2.00857   -7.8141        10
53-0746   -16.58813   0.59375  -4.95547         1
53-0758   -15.59897  -0.68592  -2.13412         1
53-0765   -15.0089  -1.80002  -0.31357         1
53-0786   -15.31062  -4.56123   4.32465         1
53-0808   -20.16862  -4.08325   6.28743         1
53-0829   -25.17633  -0.49609   6.22198         1
53-0840   -28.36241   3.76242   5.42899         7
53-0849   -30.09888   6.92057   4.98849         7
53-0862   -31.20988   9.10159    4.9184         7
53-0869   -31.27501   8.73222   5.26689         7
53-0883   -30.12686   5.20258   6.97609         7
53-0892   -28.4045   1.47568    8.2377         7
53-0902   -25.96291  -2.68369   9.21152         1
